group,instance,resource,activity,timestamp,responsible,department,case,channel
Group 1,task-30501,Resource18,T06 Determine necessity of stop advice,2011/7/8 9:11:43,Resource04,General,8297,Internet
Group 1,task-31473,Resource18,T10 Determine necessity to stop indication,2011/7/8 9:12:16,Resource04,General,8297,Internet
EMPTY,task-51257,Resource07,Confirmation of receipt,2012/1/10 13:41:30,Resource07,General,11214,Internet
Group 4,task-51799,Resource07,T02 Check confirmation of receipt,2012/1/10 13:42:09,Resource07,General,11214,Internet
Group 3,task-51801,Resource07,T04 Determine confirmation of receipt,2012/1/10 13:42:37,Resource07,General,11214,Internet
Group 2,task-51802,Resource07,T05 Print and send confirmation of receipt,2012/1/10 13:43:18,Resource07,General,11214,Internet
Group 1,task-51800,Resource07,T06 Determine necessity of stop advice,2012/1/10 13:48:12,Resource07,General,11214,Internet
Group 1,task-51803,Resource07,T10 Determine necessity to stop indication,2012/1/10 13:48:59,Resource07,General,11214,Internet
Group 1,task-31354,Resource27,Confirmation of receipt,2011/7/7 13:09:02,Resource11,General,8449,Internet
EMPTY,task-31355,Resource01,T02 Check confirmation of receipt,2011/7/21 9:04:30,Resource11,General,8449,Internet
Group 3,task-32980,Resource01,T04 Determine confirmation of receipt,2011/7/21 9:04:54,Resource11,General,8449,Internet
Group 2,task-32981,Resource01,T05 Print and send confirmation of receipt,2011/7/21 9:07:30,Resource11,General,8449,Internet
Group 1,task-31356,Resource01,T06 Determine necessity of stop advice,2011/7/21 9:20:24,Resource11,General,8449,Internet
Group 1,task-32989,Resource01,T10 Determine necessity to stop indication,2011/7/21 10:38:15,Resource11,General,8449,Internet
EMPTY,task-5523,Resource09,Confirmation of receipt,2011/1/5 11:04:46,Resource09,General,4941,Internet
Group 1,task-6857,Resource09,T06 Determine necessity of stop advice,2011/1/5 11:10:25,Resource09,General,4941,Internet
EMPTY,task-6858,Resource09,T07-2 Draft intern advice aspect 2,2011/1/13 11:14:59,Resource09,General,4941,Internet
Group 1,task-8121,Resource09,T06 Determine necessity of stop advice,2011/1/13 11:15:20,Resource09,General,4941,Internet
Group 1,task-8122,Resource09,T10 Determine necessity to stop indication,2011/1/13 11:15:47,Resource09,General,4941,Internet
EMPTY,task-6856,Resource24,T02 Check confirmation of receipt,2011/1/13 11:59:56,Resource09,General,4941,Internet
Group 3,task-8156,Resource10,T04 Determine confirmation of receipt,2011/1/13 15:21:31,Resource09,General,4941,Internet
Group 2,task-8233,admin1,T05 Print and send confirmation of receipt,2011/1/14 8:33:55,Resource09,General,4941,Internet
EMPTY,task-26975,Resource13,Confirmation of receipt,2011/6/7 6:44:10,Resource13,General,7810,Internet
EMPTY,task-28005,Resource13,T02 Check confirmation of receipt,2011/6/7 6:46:25,Resource13,General,7810,Internet
EMPTY,task-28007,Resource13,T04 Determine confirmation of receipt,2011/6/7 6:47:52,Resource13,General,7810,Internet
Group 2,task-28009,Resource13,T05 Print and send confirmation of receipt,2011/6/7 6:49:30,Resource13,General,7810,Internet
Group 1,task-28006,Resource13,T06 Determine necessity of stop advice,2011/6/7 6:52:25,Resource13,General,7810,Internet
Group 1,task-28016,Resource13,T10 Determine necessity to stop indication,2011/6/7 6:53:20,Resource13,General,7810,Internet
Group 1,task-1903,Resource04,Confirmation of receipt,2010/11/24 15:02:24,Resource04,General,4500,Internet
Group 4,task-1988,Resource04,T02 Check confirmation of receipt,2010/11/24 15:02:38,Resource04,General,4500,Internet
Group 3,task-1990,Resource04,T04 Determine confirmation of receipt,2010/11/24 15:02:47,Resource04,General,4500,Internet
Group 1,task-1989,Resource04,T06 Determine necessity of stop advice,2010/11/24 15:03:00,Resource04,General,4500,Internet
Group 1,task-1992,Resource04,T10 Determine necessity to stop indication,2010/11/24 15:03:17,Resource04,General,4500,Internet
Group 2,task-1991,Resource04,T05 Print and send confirmation of receipt,2010/11/24 15:26:00,Resource04,General,4500,Internet
EMPTY,task-9302,Resource09,Confirmation of receipt,2011/2/22 7:47:36,Resource09,General,5457,Internet
Group 1,task-13446,Resource09,T06 Determine necessity of stop advice,2011/2/22 7:48:40,Resource09,General,5457,Internet
Group 1,task-13447,Resource09,T10 Determine necessity to stop indication,2011/2/22 7:49:05,Resource09,General,5457,Internet
EMPTY,task-13445,Resource39,T02 Check confirmation of receipt,2011/5/4 11:31:54,Resource09,General,5457,Internet
EMPTY,task-23757,admin2,T04 Determine confirmation of receipt,2011/5/24 10:03:43,Resource09,General,5457,Internet
EMPTY,task-45580,Resource03,Confirmation of receipt,2011/11/9 9:36:09,Resource11,General,10287,Internet
Group 4,task-45929,Resource03,T02 Check confirmation of receipt,2011/11/9 9:36:28,Resource11,General,10287,Internet
Group 3,task-45931,Resource03,T04 Determine confirmation of receipt,2011/11/9 9:36:45,Resource11,General,10287,Internet
Group 2,task-45932,Resource03,T05 Print and send confirmation of receipt,2011/11/9 9:36:59,Resource11,General,10287,Internet
Group 1,task-45930,Resource03,T06 Determine necessity of stop advice,2011/11/9 9:37:15,Resource11,General,10287,Internet
Group 1,task-45933,Resource03,T10 Determine necessity to stop indication,2011/11/9 9:37:35,Resource11,General,10287,Internet
EMPTY,task-41803,Resource16,Confirmation of receipt,2011/10/7 7:06:53,Resource11,General,9919,Internet
Group 4,task-42097,Resource16,T02 Check confirmation of receipt,2011/10/7 7:07:23,Resource11,General,9919,Internet
Group 3,task-42099,Resource16,T04 Determine confirmation of receipt,2011/10/7 7:07:49,Resource11,General,9919,Internet
Group 2,task-42100,Resource16,T05 Print and send confirmation of receipt,2011/10/7 7:08:07,Resource11,General,9919,Internet
Group 1,task-42098,Resource16,T06 Determine necessity of stop advice,2011/10/7 7:08:24,Resource11,General,9919,Internet
Group 1,task-42101,Resource16,T10 Determine necessity to stop indication,2011/10/7 7:08:54,Resource11,General,9919,Internet
Group 1,task-7988,Resource15,Confirmation of receipt,2011/1/13 14:16:25,Resource15,General,5294,Internet
Group 4,task-8192,Resource10,T02 Check confirmation of receipt,2011/1/13 15:28:52,Resource15,General,5294,Internet
Group 3,task-8240,Resource10,T04 Determine confirmation of receipt,2011/1/13 15:29:02,Resource15,General,5294,Internet
Group 1,task-8193,Resource15,T06 Determine necessity of stop advice,2011/1/14 9:04:19,Resource15,General,5294,Internet
Group 1,task-8318,Resource15,T10 Determine necessity to stop indication,2011/1/14 9:04:37,Resource15,General,5294,Internet
Group 2,task-8241,admin1,T05 Print and send confirmation of receipt,2011/1/14 9:05:20,Resource15,General,5294,Internet
EMPTY,task-51977,Resource05,Confirmation of receipt,2012/1/23 13:21:35,Resource05,General,11427,Internet
Group 4,task-53445,Resource05,T02 Check confirmation of receipt,2012/1/23 13:22:11,Resource05,General,11427,Internet
Group 3,task-53447,Resource05,T04 Determine confirmation of receipt,2012/1/23 13:22:48,Resource05,General,11427,Internet
Group 2,task-53448,Resource05,T05 Print and send confirmation of receipt,2012/1/23 13:36:04,Resource05,General,11427,Internet
Group 1,task-53446,Resource05,T06 Determine necessity of stop advice,2012/1/23 13:38:16,Resource05,General,11427,Internet
Group 1,task-53449,Resource05,T10 Determine necessity to stop indication,2012/1/23 13:39:22,Resource05,General,11427,Internet
Group 1,task-32314,Resource27,Confirmation of receipt,2011/7/18 9:41:38,Resource11,General,8645,Internet
EMPTY,task-32315,Resource16,T02 Check confirmation of receipt,2011/7/28 7:00:53,Resource11,General,8645,Internet
Group 3,task-33888,Resource16,T04 Determine confirmation of receipt,2011/7/28 7:01:23,Resource11,General,8645,Internet
Group 2,task-33889,Resource16,T05 Print and send confirmation of receipt,2011/7/28 7:02:03,Resource11,General,8645,Internet
Group 1,task-32316,Resource16,T06 Determine necessity of stop advice,2011/7/28 7:02:28,Resource11,General,8645,Internet
Group 1,task-33893,Resource16,T10 Determine necessity to stop indication,2011/7/28 7:03:19,Resource11,General,8645,Internet
Group 1,task-35929,Resource02,Confirmation of receipt,2011/8/18 7:03:48,Resource02,General,9011,Internet
Group 4,task-36709,Resource02,T02 Check confirmation of receipt,2011/8/18 7:04:11,Resource02,General,9011,Internet
Group 3,task-36711,Resource02,T04 Determine confirmation of receipt,2011/8/18 7:04:47,Resource02,General,9011,Internet
Group 2,task-36712,Resource02,T05 Print and send confirmation of receipt,2011/8/18 7:05:12,Resource02,General,9011,Internet
Group 1,task-36710,Resource02,T06 Determine necessity of stop advice,2011/8/18 7:06:47,Resource02,General,9011,Internet
Group 1,task-36713,Resource02,T10 Determine necessity to stop indication,2011/8/18 11:46:17,Resource02,General,9011,Internet
EMPTY,task-2386,Resource01,Confirmation of receipt,2010/12/15 9:19:34,Resource01,General,4585,Internet
Group 4,task-4407,Resource01,T02 Check confirmation of receipt,2010/12/15 9:19:48,Resource01,General,4585,Internet
Group 1,task-4408,Resource01,T06 Determine necessity of stop advice,2010/12/15 9:20:50,Resource01,General,4585,Internet
Group 1,task-4410,Resource01,T10 Determine necessity to stop indication,2010/12/15 9:21:48,Resource01,General,4585,Internet
EMPTY,task-4409,Resource19,T04 Determine confirmation of receipt,2010/12/16 8:06:39,Resource01,General,4585,Internet
Group 2,task-4620,admin1,T05 Print and send confirmation of receipt,2010/12/17 9:13:46,Resource01,General,4585,Internet
EMPTY,task-43698,Resource06,Confirmation of receipt,2011/10/28 8:31:29,Resource06,General,10065,Internet
Group 4,task-44947,Resource06,T02 Check confirmation of receipt,2011/10/28 8:31:50,Resource06,General,10065,Internet
Group 3,task-44949,Resource06,T04 Determine confirmation of receipt,2011/10/28 8:32:08,Resource06,General,10065,Internet
Group 2,task-44950,Resource06,T05 Print and send confirmation of receipt,2011/10/28 8:32:50,Resource06,General,10065,Internet
Group 1,task-44948,Resource06,T06 Determine necessity of stop advice,2011/10/28 8:45:06,Resource06,General,10065,Internet
Group 1,task-44955,Resource06,T10 Determine necessity to stop indication,2011/10/28 9:01:50,Resource06,General,10065,Internet
EMPTY,task-9993,admin2,Confirmation of receipt,2011/2/15 14:12:39,Resource35,General,5583,Desk
Group 1,task-34681,Resource02,Confirmation of receipt,2011/8/1 13:20:40,Resource02,General,8905,Internet
Group 4,task-34760,Resource02,T02 Check confirmation of receipt,2011/8/1 13:21:05,Resource02,General,8905,Internet
Group 3,task-34763,Resource02,T04 Determine confirmation of receipt,2011/8/1 13:21:23,Resource02,General,8905,Internet
Group 2,task-34764,Resource02,T05 Print and send confirmation of receipt,2011/8/1 13:21:42,Resource02,General,8905,Internet
Group 1,task-34761,Resource02,T06 Determine necessity of stop advice,2011/8/1 13:23:52,Resource02,General,8905,Internet
Group 1,task-34769,Resource02,T10 Determine necessity to stop indication,2011/8/1 13:24:23,Resource02,General,8905,Internet
Group 1,task-35555,Resource12,Confirmation of receipt,2011/8/11 12:25:18,Resource12,General,8989,Internet
Group 4,task-36294,Resource12,T02 Check confirmation of receipt,2011/8/11 12:26:05,Resource12,General,8989,Internet
Group 3,task-36296,Resource12,T04 Determine confirmation of receipt,2011/8/11 12:26:51,Resource12,General,8989,Internet
Group 2,task-36297,Resource12,T05 Print and send confirmation of receipt,2011/8/11 12:27:53,Resource12,General,8989,Internet
Group 1,task-36295,Resource12,T06 Determine necessity of stop advice,2011/8/11 12:33:07,Resource12,General,8989,Internet
Group 14,task-36299,Resource12,T07-3 Draft intern advice hold for aspect 3,2011/8/11 12:35:17,Resource12,General,8989,Internet
Group 15,task-36300,Resource12,T07-2 Draft intern advice aspect 2,2011/8/11 12:45:45,Resource12,General,8989,Internet
Group 1,task-36301,Resource12,T06 Determine necessity of stop advice,2011/8/11 12:46:35,Resource12,General,8989,Internet
Group 15,task-36303,Resource12,T07-2 Draft intern advice aspect 2,2011/8/11 12:47:04,Resource12,General,8989,Internet
Group 14,task-36302,Resource12,T07-3 Draft intern advice hold for aspect 3,2011/8/11 12:47:23,Resource12,General,8989,Internet
Group 1,task-36304,Resource12,T06 Determine necessity of stop advice,2011/8/11 12:47:46,Resource12,General,8989,Internet
Group 1,task-36305,Resource12,T10 Determine necessity to stop indication,2011/8/11 12:48:35,Resource12,General,8989,Internet
Group 1,task-26208,Resource14,Confirmation of receipt,2011/5/31 7:07:54,Resource14,General,7694,Internet
Group 4,task-27247,Resource14,T02 Check confirmation of receipt,2011/5/31 7:08:15,Resource14,General,7694,Internet
Group 3,task-27249,Resource14,T04 Determine confirmation of receipt,2011/5/31 7:08:32,Resource14,General,7694,Internet
Group 2,task-27250,Resource14,T05 Print and send confirmation of receipt,2011/5/31 7:08:45,Resource14,General,7694,Internet
Group 1,task-27248,Resource14,T06 Determine necessity of stop advice,2011/5/31 7:09:04,Resource14,General,7694,Internet
Group 1,task-27251,Resource14,T10 Determine necessity to stop indication,2011/5/31 7:09:22,Resource14,General,7694,Internet
EMPTY,task-46694,Resource03,Confirmation of receipt,2011/11/18 8:53:38,Resource03,General,10461,Internet
Group 4,task-47151,Resource03,T02 Check confirmation of receipt,2011/11/18 8:54:05,Resource03,General,10461,Internet
Group 3,task-47153,Resource03,T04 Determine confirmation of receipt,2011/11/18 8:54:21,Resource03,General,10461,Internet
Group 2,task-47155,Resource03,T05 Print and send confirmation of receipt,2011/11/18 8:54:55,Resource03,General,10461,Internet
Group 1,task-47152,Resource03,T06 Determine necessity of stop advice,2011/11/18 8:55:15,Resource03,General,10461,Internet
Group 1,task-47156,Resource03,T10 Determine necessity to stop indication,2011/11/18 8:55:50,Resource03,General,10461,Internet
Group 1,task-47157,Resource03,T16 Report reasons to hold request,2011/11/18 8:56:07,Resource03,General,10461,Internet
Group 4,task-47158,Resource03,T17 Check report Y to stop indication,2011/11/18 8:56:27,Resource03,General,10461,Internet
Group 3,task-47159,Resource03,T19 Determine report Y to stop indication,2011/11/18 8:56:44,Resource03,General,10461,Internet
Group 2,task-47160,Resource03,T20 Print report Y to stop indication,2011/11/18 8:56:58,Resource03,General,10461,Internet
EMPTY,task-51961,Resource06,Confirmation of receipt,2012/1/13 15:29:04,Resource06,General,11380,Internet
Group 4,task-52337,Resource06,T02 Check confirmation of receipt,2012/1/13 15:30:17,Resource06,General,11380,Internet
Group 3,task-52339,Resource06,T04 Determine confirmation of receipt,2012/1/13 15:30:52,Resource06,General,11380,Internet
Group 2,task-52340,Resource06,T05 Print and send confirmation of receipt,2012/1/13 15:31:20,Resource06,General,11380,Internet
Group 1,task-52338,Resource06,T06 Determine necessity of stop advice,2012/1/13 15:32:45,Resource06,General,11380,Internet
Group 1,task-52341,Resource06,T10 Determine necessity to stop indication,2012/1/13 15:33:17,Resource06,General,11380,Internet
Group 1,task-42933,Resource21,Confirmation of receipt,2011/10/11 11:45:40,Resource21,General,10011,Internet
Group 4,task-42935,Resource10,T02 Check confirmation of receipt,2011/10/12 6:26:25,Resource21,General,10011,Internet
Group 1,task-42957,Resource21,T03 Adjust confirmation of receipt,2011/11/24 14:36:51,Resource21,General,10011,Internet
Group 4,task-47958,Resource21,T02 Check confirmation of receipt,2011/11/24 14:37:17,Resource21,General,10011,Internet
EMPTY,task-2424,Resource02,Confirmation of receipt,2010/12/6 10:31:07,Resource02,General,4586,Internet
Group 4,task-2925,Resource02,T02 Check confirmation of receipt,2010/12/6 10:31:26,Resource02,General,4586,Internet
Group 3,task-2927,Resource10,T04 Determine confirmation of receipt,2010/12/6 10:59:32,Resource02,General,4586,Internet
Group 2,task-2970,admin1,T05 Print and send confirmation of receipt,2010/12/6 14:12:41,Resource02,General,4586,Internet
Group 1,task-2926,Resource02,T06 Determine necessity of stop advice,2011/1/11 7:06:16,Resource02,General,4586,Internet
Group 1,task-7514,Resource02,T10 Determine necessity to stop indication,2011/1/11 7:06:40,Resource02,General,4586,Internet
EMPTY,task-19234,admin2,Confirmation of receipt,2011/5/26 11:12:23,Resource01,General,6869,Internet
EMPTY,task-46860,Resource02,Confirmation of receipt,2012/1/9 11:11:31,Resource02,General,10484,Internet
Group 4,task-51627,Resource02,T02 Check confirmation of receipt,2012/1/9 11:12:08,Resource02,General,10484,Internet
Group 3,task-51629,Resource02,T04 Determine confirmation of receipt,2012/1/9 11:12:57,Resource02,General,10484,Internet
Group 2,task-51630,Resource02,T05 Print and send confirmation of receipt,2012/1/9 11:13:52,Resource02,General,10484,Internet
EMPTY,task-7700,Resource09,Confirmation of receipt,2011/1/17 8:36:14,Resource09,General,5250,Internet
Group 1,task-8491,Resource09,T06 Determine necessity of stop advice,2011/1/17 8:41:11,Resource09,General,5250,Internet
Group 1,task-8498,Resource09,T10 Determine necessity to stop indication,2011/1/17 8:41:38,Resource09,General,5250,Internet
EMPTY,task-8490,Resource24,T02 Check confirmation of receipt,2011/1/17 11:38:43,Resource09,General,5250,Internet
Group 3,task-8604,Resource10,T04 Determine confirmation of receipt,2011/1/19 13:55:55,Resource09,General,5250,Internet
Group 2,task-8966,admin1,T05 Print and send confirmation of receipt,2011/1/24 10:43:44,Resource09,General,5250,Internet
EMPTY,task-7501,Resource37,Confirmation of receipt,2011/1/20 13:59:06,Resource25,General,5235,Internet
Group 1,task-9101,Resource37,T06 Determine necessity of stop advice,2011/1/20 14:03:05,Resource25,General,5235,Internet
Group 1,task-9102,Resource37,T07-5 Draft intern advice aspect 5,2011/1/20 14:03:50,Resource25,General,5235,Internet
Group 1,task-9103,Resource37,T06 Determine necessity of stop advice,2011/1/20 14:04:34,Resource25,General,5235,Internet
Group 1,task-9104,Resource37,T10 Determine necessity to stop indication,2011/1/20 14:05:30,Resource25,General,5235,Internet
EMPTY,task-9100,Resource25,T02 Check confirmation of receipt,2011/1/25 9:06:48,Resource25,General,5235,Internet
EMPTY,task-9436,Resource19,T04 Determine confirmation of receipt,2011/1/26 12:13:15,Resource25,General,5235,Internet
EMPTY,task-9665,admin1,T05 Print and send confirmation of receipt,2011/2/17 13:45:27,Resource25,General,5235,Internet
EMPTY,task-2631,Resource07,Confirmation of receipt,2010/12/7 8:07:54,Resource07,General,4623,Internet
Group 1,task-3051,Resource07,T06 Determine necessity of stop advice,2010/12/7 8:11:48,Resource07,General,4623,Internet
Group 1,task-3053,Resource07,T10 Determine necessity to stop indication,2010/12/7 8:23:22,Resource07,General,4623,Internet
EMPTY,task-3050,Resource19,T02 Check confirmation of receipt,2010/12/7 13:30:38,Resource07,General,4623,Internet
Group 3,task-3122,Resource10,T04 Determine confirmation of receipt,2010/12/7 15:43:52,Resource07,General,4623,Internet
Group 2,task-3165,admin1,T05 Print and send confirmation of receipt,2010/12/8 8:38:24,Resource07,General,4623,Internet
Group 1,task-3057,Resource07,T11 Create document X request unlicensed,2010/12/10 7:11:58,Resource07,General,4623,Internet
Group 4,task-3525,Resource19,T12 Check document X request unlicensed,2010/12/10 7:46:31,Resource07,General,4623,Internet
Group 3,task-3540,Resource07,T14 Determine document X request unlicensed,2010/12/10 8:36:37,Resource07,General,4623,Internet
Group 2,task-3552,Resource07,T15 Print document X request unlicensed,2010/12/10 8:36:48,Resource07,General,4623,Internet
EMPTY,task-9986,Resource01,Confirmation of receipt,2011/2/9 14:52:24,Resource11,General,5580,Desk
Group 4,task-11537,Resource01,T02 Check confirmation of receipt,2011/2/9 14:52:50,Resource11,General,5580,Desk
EMPTY,task-11539,Resource19,T04 Determine confirmation of receipt,2011/2/10 10:52:23,Resource11,General,5580,Desk
Group 2,task-11692,Resource07,T05 Print and send confirmation of receipt,2011/2/10 12:18:24,Resource11,General,5580,Desk
Group 1,task-11538,Resource07,T06 Determine necessity of stop advice,2011/2/10 13:40:32,Resource11,General,5580,Desk
Group 1,task-11786,Resource07,T10 Determine necessity to stop indication,2011/2/10 14:04:09,Resource11,General,5580,Desk
EMPTY,task-4975,Resource07,Confirmation of receipt,2010/12/20 15:57:01,Resource07,General,4837,Internet
EMPTY,task-5212,Resource19,T02 Check confirmation of receipt,2010/12/22 8:40:30,Resource07,General,4837,Internet
Group 3,task-5383,Resource10,T04 Determine confirmation of receipt,2010/12/22 8:47:16,Resource07,General,4837,Internet
Group 2,task-5386,admin1,T05 Print and send confirmation of receipt,2010/12/24 8:42:31,Resource07,General,4837,Internet
Group 1,task-5213,Resource07,T06 Determine necessity of stop advice,2010/12/24 14:18:12,Resource07,General,4837,Internet
Group 1,task-5721,Resource07,T10 Determine necessity to stop indication,2010/12/24 14:20:08,Resource07,General,4837,Internet
EMPTY,task-18382,Resource14,Confirmation of receipt,2011/4/8 7:00:47,Resource14,General,6757,e-mail
Group 4,task-19612,Resource14,T02 Check confirmation of receipt,2011/4/8 7:01:24,Resource14,General,6757,e-mail
Group 3,task-19614,Resource14,T04 Determine confirmation of receipt,2011/4/8 7:01:45,Resource14,General,6757,e-mail
Group 2,task-19615,Resource14,T05 Print and send confirmation of receipt,2011/4/8 7:02:09,Resource14,General,6757,e-mail
Group 1,task-19613,Resource14,T06 Determine necessity of stop advice,2011/4/8 7:02:59,Resource14,General,6757,e-mail
Group 1,task-19617,Resource14,T10 Determine necessity to stop indication,2011/4/8 7:03:26,Resource14,General,6757,e-mail
EMPTY,task-595,Resource01,Confirmation of receipt,2010/12/10 11:09:41,Resource07,General,4144,Internet
Group 1,task-3614,Resource01,T06 Determine necessity of stop advice,2010/12/10 11:10:20,Resource07,General,4144,Internet
Group 1,task-3615,Resource01,T10 Determine necessity to stop indication,2010/12/10 11:13:39,Resource07,General,4144,Internet
EMPTY,task-3613,Resource34,T02 Check confirmation of receipt,2010/12/10 11:57:21,Resource07,General,4144,Internet
EMPTY,task-3634,Resource19,T04 Determine confirmation of receipt,2010/12/10 12:45:14,Resource07,General,4144,Internet
EMPTY,task-3639,Resource01,T05 Print and send confirmation of receipt,2010/12/15 13:11:41,Resource07,General,4144,Internet
Group 1,task-28222,Resource01,Confirmation of receipt,2011/6/28 7:53:18,Resource11,General,7957,Internet
Group 4,task-29931,Resource01,T02 Check confirmation of receipt,2011/6/28 7:53:41,Resource11,General,7957,Internet
Group 3,task-29933,Resource01,T04 Determine confirmation of receipt,2011/6/28 7:53:57,Resource11,General,7957,Internet
Group 2,task-29934,Resource01,T05 Print and send confirmation of receipt,2011/6/28 7:54:10,Resource11,General,7957,Internet
Group 1,task-29932,Resource01,T06 Determine necessity of stop advice,2011/6/28 7:54:26,Resource11,General,7957,Internet
Group 1,task-29935,Resource01,T10 Determine necessity to stop indication,2011/6/28 7:54:44,Resource11,General,7957,Internet
Group 1,task-22764,Resource07,Confirmation of receipt,2011/5/2 13:59:18,Resource11,General,7269,Internet
Group 4,task-23243,Resource07,T02 Check confirmation of receipt,2011/5/2 13:59:58,Resource11,General,7269,Internet
Group 3,task-23246,Resource07,T04 Determine confirmation of receipt,2011/5/2 14:00:20,Resource11,General,7269,Internet
Group 2,task-23247,Resource07,T05 Print and send confirmation of receipt,2011/5/2 14:00:34,Resource11,General,7269,Internet
Group 1,task-23244,Resource07,T06 Determine necessity of stop advice,2011/5/2 14:00:46,Resource11,General,7269,Internet
Group 1,task-23248,Resource01,T10 Determine necessity to stop indication,2011/5/18 11:57:10,Resource11,General,7269,Internet
EMPTY,task-6868,Resource15,Confirmation of receipt,2011/1/11 10:09:34,Resource15,General,5146,Post
Group 1,task-7617,Resource15,T06 Determine necessity of stop advice,2011/1/11 10:12:37,Resource15,General,5146,Post
Group 1,task-7621,Resource15,T10 Determine necessity to stop indication,2011/1/11 10:13:03,Resource15,General,5146,Post
Group 4,task-7616,Resource10,T02 Check confirmation of receipt,2011/1/11 11:17:23,Resource15,General,5146,Post
Group 3,task-7668,Resource10,T04 Determine confirmation of receipt,2011/1/11 11:17:55,Resource15,General,5146,Post
Group 2,task-7669,admin1,T05 Print and send confirmation of receipt,2011/1/11 12:43:29,Resource15,General,5146,Post
EMPTY,task-47915,Resource12,Confirmation of receipt,2011/11/29 10:46:07,Resource12,General,10592,Internet
Group 4,task-48426,Resource12,T02 Check confirmation of receipt,2011/11/29 10:46:54,Resource12,General,10592,Internet
Group 3,task-48428,Resource12,T04 Determine confirmation of receipt,2011/11/29 10:47:33,Resource12,General,10592,Internet
Group 1,task-48427,Resource12,T06 Determine necessity of stop advice,2011/11/29 11:08:36,Resource12,General,10592,Internet
Group 1,task-48445,Resource12,T10 Determine necessity to stop indication,2011/11/29 11:09:11,Resource12,General,10592,Internet
Group 2,task-48429,Resource27,T05 Print and send confirmation of receipt,2011/11/30 11:02:37,Resource12,General,10592,Internet
Group 1,task-2144,Resource04,Confirmation of receipt,2010/11/29 13:13:39,Resource04,General,4556,Internet
Group 4,task-2225,Resource04,T02 Check confirmation of receipt,2010/11/29 13:15:31,Resource04,General,4556,Internet
Group 3,task-2228,Resource04,T04 Determine confirmation of receipt,2010/11/29 13:15:43,Resource04,General,4556,Internet
Group 1,task-2226,Resource04,T06 Determine necessity of stop advice,2010/11/29 13:17:11,Resource04,General,4556,Internet
Group 1,task-2232,Resource04,T10 Determine necessity to stop indication,2010/11/29 13:29:08,Resource04,General,4556,Internet
Group 2,task-2229,admin1,T05 Print and send confirmation of receipt,2010/11/30 9:17:34,Resource04,General,4556,Internet
EMPTY,task-7614,Resource17,Confirmation of receipt,2011/1/18 8:27:22,Resource17,General,5245,Internet
Group 1,task-8712,Resource17,T06 Determine necessity of stop advice,2011/1/18 8:27:38,Resource17,General,5245,Internet
Group 1,task-8713,Resource17,T10 Determine necessity to stop indication,2011/1/18 8:28:01,Resource17,General,5245,Internet
EMPTY,task-8711,Resource17,T02 Check confirmation of receipt,2011/1/18 8:39:19,Resource17,General,5245,Internet
EMPTY,task-8729,Resource17,T04 Determine confirmation of receipt,2011/1/18 8:40:53,Resource17,General,5245,Internet
EMPTY,task-8730,Resource17,T05 Print and send confirmation of receipt,2011/1/18 8:41:46,Resource17,General,5245,Internet
EMPTY,task-46762,Resource06,Confirmation of receipt,2011/11/28 8:15:13,Resource06,General,10474,Internet
Group 4,task-48143,Resource06,T02 Check confirmation of receipt,2011/11/28 8:31:17,Resource06,General,10474,Internet
Group 3,task-48149,Resource06,T04 Determine confirmation of receipt,2011/11/28 8:31:39,Resource06,General,10474,Internet
Group 2,task-48151,Resource06,T05 Print and send confirmation of receipt,2011/11/28 8:31:59,Resource06,General,10474,Internet
Group 1,task-48144,Resource06,T06 Determine necessity of stop advice,2011/11/28 8:32:26,Resource06,General,10474,Internet
Group 1,task-48153,Resource06,T10 Determine necessity to stop indication,2011/11/28 8:32:46,Resource06,General,10474,Internet
EMPTY,task-15358,Resource01,Confirmation of receipt,2011/3/24 9:38:44,Resource11,General,6324,Internet
Group 4,task-17536,Resource01,T02 Check confirmation of receipt,2011/3/24 9:38:58,Resource11,General,6324,Internet
Group 3,task-17538,Resource01,T04 Determine confirmation of receipt,2011/3/24 9:39:18,Resource11,General,6324,Internet
Group 2,task-17539,Resource01,T05 Print and send confirmation of receipt,2011/3/24 9:39:28,Resource11,General,6324,Internet
Group 1,task-17537,Resource11,T06 Determine necessity of stop advice,2011/4/6 7:31:26,Resource11,General,6324,Internet
Group 1,task-19207,Resource11,T10 Determine necessity to stop indication,2011/4/6 7:32:44,Resource11,General,6324,Internet
EMPTY,task-33239,Resource06,Confirmation of receipt,2011/7/29 6:15:09,Resource06,General,8755,Internet
Group 1,task-34294,Resource06,T06 Determine necessity of stop advice,2011/7/29 7:39:24,Resource06,General,8755,Internet
Group 4,task-34293,Resource06,T02 Check confirmation of receipt,2011/7/29 7:39:53,Resource06,General,8755,Internet
Group 3,task-34325,Resource06,T04 Determine confirmation of receipt,2011/7/29 7:40:16,Resource06,General,8755,Internet
Group 1,task-34324,Resource06,T10 Determine necessity to stop indication,2011/7/29 7:40:37,Resource06,General,8755,Internet
Group 2,task-34326,Resource06,T05 Print and send confirmation of receipt,2011/7/29 7:42:33,Resource06,General,8755,Internet
Group 1,task-354,Resource11,Confirmation of receipt,2010/11/1 10:22:56,Resource01,General,4014,Internet
Group 1,task-612,Resource11,T06 Determine necessity of stop advice,2010/11/1 10:25:04,Resource01,General,4014,Internet
